Date,XIU,XBB,COW,XRE
2015-04-28,23.020409,32.029999,35.13245,17.299999
2015-04-29,23.030613,31.99,34.856514,17.4
2015-04-30,23.081633,31.969999,35.022076,17.309999
2015-05-01,22.806122,31.860001,35,17.209999
2015-05-04,22.989796,31.74,35.993378,17.309999
2015-05-05,23.040817,31.709999,35.772629,17.190001
2015-05-06,22.734694,31.540001,35.298012,16.91
2015-05-07,22.520409,31.74,35.143486,16.719999
2015-05-08,22.612246,31.77,35.562916,16.74
2015-05-11,22.744898,31.57,36.169979,16.799999
2015-05-12,22.744898,31.6,36.203091,16.68
2015-05-13,22.561224,31.58,35.971302,16.549999
2015-05-14,22.428572,31.610001,35.849888,16.629999
2015-05-15,22.5,31.719999,36.368652,16.75
2015-05-18,22.612246,31.719999,36.523178,16.82
2015-05-19,22.683674,31.549999,37.196468,16.73
2015-05-20,22.530613,31.6,37.163357,16.65
2015-05-21,22.816326,31.700001,37.36203,16.629999
2015-05-22,22.82653,31.639999,37.593819,16.51
2015-05-25,22.82653,31.629999,37.803532,16.51
2015-05-26,22.62245,31.77,37.615894,16.309999
2015-05-27,22.724489,31.860001,37.913906,16.4
2015-05-28,22.724489,31.889999,37.649006,16.4
2015-05-29,22.561224,31.959999,37.582783,16.25
2015-06-01,22.632652,31.940001,37.637966,16.389999
2015-06-02,22.642857,31.799999,37.251656,16.32
2015-06-03,22.785715,31.6,37.549671,16.16
2015-06-04,22.561224,31.76,37.141281,16.17
2015-06-05,22.479591,31.559999,36.83223,16.01
2015-06-08,22.132652,31.59,36.743931,15.9
2015-06-09,22.255102,31.450001,36.512142,15.86
2015-06-10,22.346939,31.360001,36.754967,15.91
2015-06-11,22.285715,31.530001,36.777042,15.96
2015-06-12,22.112246,31.57,36.788078,15.96
2015-06-15,22.183674,31.65,36.512142,16.030001
2015-06-16,22.163265,31.67,36.766003,15.98
2015-06-17,21.979591,31.559999,36.490067,16.15
2015-06-18,22.030613,31.5,36.633553,16.42
2015-06-19,21.765306,31.610001,36.644592,16.25
2015-06-22,22.071428,31.49,37.086094,16.18
2015-06-23,22.255102,31.42,37.064018,16.280001
2015-06-24,22.316326,31.540001,36.777042,16.24
2015-06-25,22.234694,31.42,36.479027,16.15
2015-06-26,22.163265,31.32,36.225166,16.1
2015-06-29,21.642857,31.530001,35.750553,15.81
2015-06-30,21.744898,31.65,36.225166,15.95
2015-07-02,21.857143,31.629999,36.401768,15.95
2015-07-03,21.959183,31.67,36.445915,15.93
2015-07-06,21.857143,31.790001,36.346577,16.219999
2015-07-07,21.94898,31.879999,36.578365,16.4
2015-07-08,21.612246,32.029999,35.982342,16.209999
2015-07-09,21.428572,31.870001,35.871964,16.18
2015-07-10,21.642857,31.690001,36.192055,16.15
2015-07-13,21.867348,31.66,36.622517,16.25
2015-07-14,21.897959,31.77,36.821194,16.309999
2015-07-15,22.05102,31.92,37.10817,16.459999
2015-07-16,22.183674,31.93,37.417217,16.530001
2015-07-17,22.061224,31.950001,37.50552,16.530001
2015-07-20,21.785715,31.9,37.174393,16.4
2015-07-21,21.653061,31.91,36.887417,16.4
2015-07-22,21.571428,31.93,36.909492,16.24
2015-07-23,21.520409,32.080002,36.677704,16.07
2015-07-24,21.428572,31.98,36.092716,15.87
2015-07-27,21.255102,32.049999,35.739513,15.61
2015-07-28,21.346939,31.959999,35.794701,15.67
2015-07-29,21.642857,31.870001,35.971302,15.92
2015-07-30,21.795918,31.959999,36.203091,15.74
2015-07-31,21.938776,32.119999,36.434879,15.97
2015-08-04,22,32.119999,36.688744,15.99
2015-08-05,22.05102,31.99,36.821194,15.79
2015-08-06,21.887754,32.080002,36.589405,15.58
2015-08-07,21.744898,32.130001,36.214127,15.74
2015-08-10,21.959183,32.009998,36.401768,15.7
2015-08-11,21.867348,32.150002,36.169979,15.72
2015-08-12,21.734694,32.099998,35.93819,15.86
2015-08-13,21.602041,32.099998,36.280354,15.74
2015-08-14,21.663265,32.130001,36.390728,15.71
2015-08-17,21.642857,32.110001,36.600441,15.75
2015-08-18,21.55102,32.049999,36.42384,15.88
2015-08-19,21.306122,32.200001,35.993378,15.79
2015-08-20,20.82653,32.200001,35.518764,15.52
2015-08-21,20.44898,32.25,34.790287,15.22
2015-08-24,19.82653,32.119999,33.907284,14.64
2015-08-25,19.959183,31.98,33.774834,14.77
2015-08-26,20.346939,31.690001,34.359825,15.03
2015-08-27,20.959183,31.709999,34.86755,15.21
2015-08-28,21.05102,31.73,34.922737,15.11
2015-08-31,20.938776,31.66,34.86755,15.04
2015-09-01,20.408163,31.74,33.984547,14.91
2015-09-02,20.540817,31.67,34.426048,15
2015-09-03,20.612246,31.67,34.426048,15.2
2015-09-04,20.428572,31.76,34.172184,14.96
2015-09-08,20.693878,31.639999,34.381897,14.99
2015-09-09,20.571428,31.639999,34.183224,14.85
2015-09-10,20.632652,31.629999,34.150112,14.85
2015-09-11,20.469387,31.690001,34.205299,14.87
2015-09-14,20.316326,31.719999,33.907284,14.82
2015-09-15,20.469387,31.49,34.304634,14.86
2015-09-16,20.765306,31.370001,34.403973,14.87
2015-09-17,20.795918,31.459999,34.392937,14.9
2015-09-18,20.612246,31.65,33.609272,14.82
2015-09-21,20.785715,31.450001,33.598232,15.1
2015-09-22,20.285715,31.57,32.947021,15.04
2015-09-23,20.142857,31.57,32.792496,14.89
2015-09-24,20.091837,31.530001,32.77042,14.89
2015-09-25,20.163265,31.440001,32.924946,15.02
2015-09-28,19.612246,31.559999,32.207504,14.86
2015-09-29,19.653061,31.559999,32.428257,15.11
2015-09-30,20.12245,31.51,32.726269,15.23
2015-10-01,20.010204,31.530001,32.417217,15.08
2015-10-02,20.163265,31.549999,32.792496,15.31
2015-10-05,20.397959,31.459999,33.388519,15.44
2015-10-06,20.55102,31.49,33.388519,15.13
2015-10-07,20.887754,31.4,33.697571,15.36
2015-10-08,21.05102,31.33,34.083885,15.41
2015-10-09,21.020409,31.389999,34.205299,15.46
2015-10-13,20.836735,31.459999,33.520973,15.42
2015-10-14,20.887754,31.5,33.410595,15.33
2015-10-15,20.816326,31.469999,33.16777,15.42
2015-10-16,20.918367,31.4,33.664459,15.45
2015-10-19,20.775511,31.450001,33.940399,15.6
2015-10-20,20.87755,31.35,33.984547,15.6
2015-10-21,20.693878,31.459999,34.415012,15.55
2015-10-22,20.959183,31.49,35.066227,15.76
2015-10-23,21.091837,31.35,35.40839,15.58
2015-10-26,20.87755,31.49,35.033112,15.51
2015-10-27,20.765306,31.48,34.988964,15.35
2015-10-28,21.061224,31.459999,35.353199,15.36
2015-10-29,20.918367,31.33,34.834438,15.46
2015-10-30,20.418367,31.34,34.403973,15.27
2015-11-02,20.571428,31.280001,34.834438,15.26
2015-11-03,20.704082,31.25,34.790287,15.2
2015-11-04,20.632652,31.200001,34.701988,15.1
2015-11-05,20.44898,31.120001,34.823399,15.31
2015-11-06,20.459183,31.030001,34.988964,15.1
2015-11-09,20.336735,31.02,34.911701,14.92
2015-11-10,20.244898,31.139999,34.60265,14.78
2015-11-11,20.142857,31.120001,34.558498,14.84
2015-11-12,19.816326,31.129999,33.973511,14.77
2015-11-13,19.724489,31.17,34.19426,14.74
2015-11-16,20.091837,31.209999,34.4702,14.75
2015-11-17,20.05102,31.209999,34.249447,14.9
2015-11-18,20.244898,31.23,34.613686,14.84
2015-11-19,20.408163,31.27,34.415012,14.86
2015-11-20,20.357143,31.309999,34.337749,15.01
2015-11-23,20.244898,31.219999,34.812363,14.86
2015-11-24,20.285715,31.24,34.768211,15.01
2015-11-25,20.275511,31.23,35.077263,14.91
2015-11-26,20.316326,31.32,35.088299,14.91
2015-11-27,20.224489,31.309999,34.966888,15
2015-11-30,20.387754,31.299999,35.242825,15.04
2015-12-01,20.693878,31.43,35.27594,15.04
2015-12-02,20.428572,31.43,34.889626,14.85
2015-12-03,20.214285,31.200001,34.757175,14.78
2015-12-04,20.275511,31.290001,35.231789,14.78
2015-12-07,19.795918,31.41,35.253864,14.59
2015-12-08,19.612246,31.42,35.309052,14.48
2015-12-09,19.67347,31.389999,35.860928,14.41
2015-12-10,19.775511,31.389999,35.728477,14.4
2015-12-11,19.418367,31.59,35.121414,14.29
2015-12-14,19.336735,31.389999,34.690948,14.15
2015-12-15,19.714285,31.43,34.900661,14.42
2015-12-16,20.091837,31.370001,35.463577,14.61
2015-12-17,19.795918,31.530001,35.54084,14.68
2015-12-18,19.775511,31.58,35.2649,14.7
2015-12-21,19.836735,31.66,35.320087,14.64
2015-12-22,19.887754,31.540001,35.93819,14.62
2015-12-23,20.224489,31.540001,36.357616,14.61
2015-12-24,20.244898,31.639999,36.412804,14.7
2015-12-29,19.989796,31.530001,35.695366,14.68
2015-12-30,19.82653,31.52,35.629139,14.7
2015-12-31,19.612246,31.59,35.121414,14.46
2016-01-04,19.469387,31.57,34.635761,14.44
2016-01-05,19.44898,31.6,34.86755,14.36
2016-01-06,19.153061,31.700001,34.514347,14.31
2016-01-07,18.734694,31.719999,34.028698,13.94
2016-01-08,18.734694,31.700001,33.918324,13.96
2016-01-11,18.571428,31.639999,33.863136,13.93
2016-01-12,18.693878,31.75,34.128036,13.87
2016-01-13,18.367348,31.780001,33.785873,13.81
2016-01-14,18.642857,31.780001,34.028698,13.73
2016-01-15,18.214285,31.83,33.675495,13.84
2016-01-18,18.061224,31.85,33.763798,13.55
2016-01-19,18.153061,31.82,33.355408,13.84
2016-01-20,17.836735,31.84,32.935982,13.73
2016-01-21,18.153061,31.629999,32.660046,13.83
2016-01-22,18.714285,31.5,32.75938,14.05
2016-01-25,18.336735,31.549999,32.295807,13.94
2016-01-26,18.62245,31.49,32.406181,13.99
2016-01-27,18.704082,31.559999,32.50552,14.06
2016-01-28,19.071428,31.549999,32.671082,14.28
2016-01-29,19.306122,31.58,33.554085,14.5
2016-02-01,19.17347,31.540001,33.377483,14.35
2016-02-02,18.816326,31.790001,32.77042,14.32
2016-02-03,19.030613,31.74,32.825607,14.43
2016-02-04,19.346939,31.74,33.112583,14.49
2016-02-05,19.346939,31.799999,33.432671,14.51
2016-02-08,19.010204,31.84,33.344372,14.24
2016-02-09,18.612246,31.9,33.355408,14.05
2016-02-10,18.44898,31.99,33.101543,14.01
2016-02-11,18.285715,31.950001,32.384106,13.91
2016-02-12,18.775511,31.700001,32.693157,14.05
2016-02-16,19.040817,31.690001,33.377483,14.19
2016-02-17,19.5,31.639999,33.609272,14.38
2016-02-18,19.591837,31.75,33.807945,14.67
2016-02-19,19.408163,31.700001,33.476822,14.74
2016-02-22,19.438776,31.709999,33.774834,14.66
2016-02-23,19.336735,31.620001,33.532009,14.71
2016-02-24,19.244898,31.59,33.620308,14.81
2016-02-25,19.295918,31.6,33.730686,14.83
2016-02-26,19.357143,31.559999,33.708611,14.81
2016-02-29,19.387754,31.6,33.863136,14.86
2016-03-01,19.632652,31.48,34.06181,14.99
2016-03-02,19.663265,31.440001,34.105961,15.1
2016-03-03,19.785715,31.57,34.370861,15.15
2016-03-04,19.908163,31.540001,34.403973,15.23
2016-03-07,20.163265,31.51,34.701988,15.27
2016-03-08,20.132652,31.66,34.823399,15.3
2016-03-09,20.265306,31.59,34.613686,15.41
2016-03-10,20.244898,31.52,34.514347,15.51
2016-03-11,20.489796,31.450001,34.624725,15.54
2016-03-14,20.428572,31.530001,34.558498,15.6
2016-03-15,20.346939,31.530001,34.403973,15.57
2016-03-16,20.285715,31.5,34.183224,15.71
2016-03-17,20.479591,31.530001,34.4702,15.92
2016-03-18,20.255102,31.57,34.437084,15.7
2016-03-21,20.37755,31.549999,34.45916,15.84
2016-03-22,20.285715,31.57,34.139072,15.65
2016-03-23,20.132652,31.719999,34.19426,15.52
2016-03-24,20.102041,31.719999,34.128036,15.42
2016-03-28,20.163265,31.65,34.370861,15.5
2016-03-29,20.204082,31.809999,34.271523,15.48
2016-03-30,20.32653,31.709999,34.116997,15.65
2016-03-31,20.275511,31.74,33.719646,15.72
2016-04-01,20.214285,31.76,34.06181,15.77
2016-04-04,20.061224,31.77,33.785873,15.85
2016-04-05,20,31.92,33.785873,15.8
2016-04-06,20.071428,31.870001,33.730686,15.71
2016-04-07,19.94898,31.940001,33.587196,15.67
2016-04-08,20.153061,31.799999,33.454746,15.78
2016-04-11,20.17347,31.82,33.200882,15.85
2016-04-12,20.428572,31.719999,33.278145,15.75
2016-04-13,20.581633,31.77,33.498898,15.85
2016-04-14,20.591837,31.77,33.267109,15.81
2016-04-15,20.530613,31.83,33.333332,15.86
2016-04-18,20.632652,31.77,33.487858,15.99
2016-04-19,20.857143,31.74,33.57616,16.110001
2016-04-20,20.94898,31.74,33.587196,16.059999
2016-04-21,20.887754,31.73,33.476822,15.79
2016-04-22,20.887754,31.629999,33.509933,15.68
2016-04-25,20.765306,31.57,33.465782,15.86
2016-04-26,20.785715,31.57,33.620308,15.84
2016-04-27,20.87755,31.68,33.719646,16
2016-04-28,20.87755,31.719999,33.896248,16
2016-04-29,20.959183,31.67,33.818985,16.02
2016-05-02,20.846939,31.559999,34.094921,16.01
2016-05-03,20.632652,31.65,34.06181,15.91
2016-05-04,20.5,31.809999,34.370861,15.85
2016-05-05,20.479591,31.85,33.918324,15.98
2016-05-06,20.561224,31.879999,34.282562,16
2016-05-09,20.346939,31.950001,34.337749,16.33
2016-05-10,20.683674,31.959999,34.834438,16.34
2016-05-11,20.67347,31.959999,34.580574,16.379999
2016-05-12,20.663265,31.879999,34.624725,16.459999
2016-05-13,20.612246,31.969999,34.525387,16.4
2016-05-16,20.846939,31.91,34.679913,16.549999
2016-05-17,20.887754,31.879999,34.282562,16.440001
2016-05-18,20.806122,31.809999,34.19426,16.299999
2016-05-19,20.755102,31.870001,34.878586,16.190001
2016-05-20,20.938776,31.9,35.154526,16.33
2016-05-24,20.989796,31.74,36.048565,16.17
2016-05-25,21.17347,31.719999,36.037529,16.190001
2016-05-26,21.153061,31.809999,35.971302,16.27
2016-05-27,21.244898,31.780001,36.048565,16.33
2016-05-30,21.214285,31.75,36.147903,16.370001
2016-05-31,21.142857,31.82,36.169979,16.1
2016-06-01,21.153061,31.9,36.247242,16.120001
2016-06-02,21.285715,32,36.578365,16.110001
2016-06-03,21.408163,32.139999,36.280354,16.33
2016-06-06,21.44898,32.040001,36.125828,16.299999
2016-06-07,21.612246,32.060001,36.203091,16.33
2016-06-08,21.489796,32.080002,35.927151,16.469999
2016-06-09,21.37755,32.119999,36.015453,16.41
2016-06-10,21.061224,32.189999,35.618103,16.49
2016-06-13,21.010204,32.209999,35.286976,16.469999
2016-06-14,20.846939,32.209999,35.220749,16.41
2016-06-15,20.755102,32.189999,35.507725,16.360001
2016-06-16,20.704082,32.16,35.573952,16.34
2016-06-17,20.765306,32.130001,35.584988,16.280001
2016-06-20,20.897959,31.98,35.640175,16.43
2016-06-21,20.908163,31.92,35.5298,16.360001
2016-06-22,20.908163,31.940001,35.518764,16.450001
2016-06-23,21.132652,31.84,35.816776,16.379999
2016-06-24,20.724489,32.060001,35.165562,16.450001
2016-06-27,20.418367,32.259998,34.72406,16.469999
2016-06-28,20.67347,32.290001,34.900661,16.610001
2016-06-29,20.94898,32.23,35.286976,16.91
2016-06-30,20.979591,32.349998,35.827816,16.98
2016-07-04,21.285715,32.400002,35.551876,17
2016-07-05,21.214285,32.549999,35.573952,17.08
2016-07-06,21.224489,32.639999,35.54084,17.25
2016-07-07,21.081633,32.650002,35.750553,17.209999
2016-07-08,21.255102,32.689999,36.467991,17.24
2016-07-11,21.428572,32.68,36.721855,17.25
2016-07-12,21.612246,32.470001,36.732891,17.35
2016-07-13,21.653061,32.540001,36.55629,17.299999
2016-07-14,21.693878,32.470001,36.655628,17.139999
2016-07-15,21.67347,32.279999,36.843266,17.02
2016-07-18,21.734694,32.349998,37.119205,17.110001
2016-07-19,21.734694,32.380001,37.196468,17.209999
2016-07-20,21.765306,32.310001,37.350994,17.25
2016-07-21,21.775511,32.360001,37.251656,17.32
2016-07-22,21.857143,32.32,37.704193,17.209999
2016-07-25,21.704082,32.32,37.836643,17.200001
2016-07-26,21.785715,32.32,37.792496,17.23
2016-07-27,21.765306,32.389999,37.781456,17.08
2016-07-28,21.775511,32.41,37.737309,17.17
2016-07-29,21.785715,32.540001,37.538631,17.23
2016-08-02,21.612246,32.439999,37.306843,17.18
2016-08-03,21.683674,32.43,37.384106,17.07
2016-08-04,21.642857,32.5,37.284767,17.1
2016-08-05,21.846939,32.450001,37.89183,17
2016-08-08,22.030613,32.48,37.969093,17.02
2016-08-09,22.142857,32.540001,37.969093,16.889999
2016-08-10,22.091837,32.540001,37.615894,16.84
2016-08-11,22.153061,32.490002,37.417217,16.58
2016-08-12,22.061224,32.5,37.262691,16.629999
2016-08-15,22.091837,32.490002,37.306843,16.690001
2016-08-16,22,32.439999,36.953644,16.65
2016-08-17,22,32.419998,36.887417,16.65
2016-08-18,21.969387,32.459999,36.810154,16.719999
2016-08-19,21.969387,32.41,37.306843,16.709999
2016-08-22,22.081633,32.490002,37.913906,16.860001
2016-08-23,22.142857,32.529999,37.980133,16.92
2016-08-24,21.816326,32.439999,37.825607,16.73
2016-08-25,21.795918,32.369999,37.814571,16.65
2016-08-26,21.816326,32.299999,37.75938,16.6
2016-08-29,21.887754,32.43,37.980133,16.58
2016-08-30,21.928572,32.470001,38.311256,16.379999
2016-08-31,21.765306,32.490002,38.366447,16.33
2016-09-01,21.887754,32.5,38.16777,16.32
2016-09-02,22.040817,32.439999,38.399559,16.469999
2016-09-06,22.040817,32.490002,37.89183,16.57
2016-09-07,22.020409,32.549999,38.256069,16.530001
2016-09-08,22.020409,32.389999,38.16777,16.549999
2016-09-09,21.653061,32.23,37.671082,16.219999
2016-09-12,21.744898,32.200001,37.748344,16.15
2016-09-13,21.37755,32.040001,37.428257,15.92
2016-09-14,21.408163,32.040001,37.417217,15.87
2016-09-15,21.653061,32.009998,37.428257,15.87
2016-09-16,21.581633,32.02,37.472404,15.85
2016-09-19,21.632652,32.060001,37.560707,16.1
2016-09-20,21.663265,32.139999,37.582783,16.16
2016-09-21,21.928572,32.169998,37.593819,16.200001
2016-09-22,22.05102,32.279999,37.693157,16.32
2016-09-23,21.928572,32.419998,37.77042,16.18
2016-09-26,21.836735,32.509998,37.715233,16.129999
2016-09-27,21.755102,32.529999,37.649006,16.129999
2016-09-28,22.030613,32.52,37.649006,16.190001
2016-09-29,22.061224,32.57,37.549667,16.1
2016-09-30,22.040817,32.459999,37.803532,16.16
2016-10-03,21.979591,32.470001,37.935982,15.95
2016-10-04,21.775511,32.34,37.847683,15.7
2016-10-05,21.938776,32.259998,38.156734,15.57
2016-10-06,21.908163,32.18,38.554085,15.61
2016-10-07,21.857143,32.150002,38.222958,15.69
2016-10-11,21.857143,32.09,38.267109,15.61
2016-10-12,21.938776,32.07,38.322296,15.83
2016-10-13,21.979591,32.130001,38.101543,15.95
2016-10-14,21.887754,32.009998,37.847683,15.91
2016-10-17,21.887754,32.060001,37.737309,16.01
2016-10-18,22.132652,32.099998,38.013245,16.049999
2016-10-19,22.265306,32.110001,38.068432,16.049999
2016-10-20,22.265306,32.169998,38.178806,16.07
2016-10-21,22.408163,32.290001,38.532009,16.07
2016-10-24,22.428572,32.169998,38.785873,16
2016-10-25,22.346939,32.189999,38.509933,15.94
2016-10-26,22.32653,32.139999,38.410595,15.83
2016-10-27,22.418367,32.009998,38.322296,15.69
2016-10-28,22.336735,32.009998,38.520973,15.68
2016-10-31,22.32653,32.07,38.653423,15.71
2016-11-01,22.295918,32.080002,38.785873,15.61
2016-11-02,22.05102,32.119999,38.929359,15.45
2016-11-03,22.020409,32.09,38.730686,15.43
2016-11-04,21.897959,32.169998,38.44371,15.51
2016-11-07,22.153061,32.029999,39.006622,15.6
2016-11-08,22.163265,31.940001,39.128036,15.62
2016-11-09,22.316326,31.74,39.139072,15.51
2016-11-10,22.346939,31.610001,38.686535,15.19
2016-11-11,22.091837,31.67,38.399559,15.1
2016-11-14,22.153061,31.360001,38.962471,15.07
2016-11-15,22.37755,31.4,39.006622,15.02
2016-11-16,22.367348,31.48,39.028698,15.11
2016-11-17,22.540817,31.42,39.139072,15.2
2016-11-18,22.602041,31.379999,39.448124,15.22
2016-11-21,22.857143,31.4,38.863136,15.24
2016-11-22,22.938776,31.440001,38.962471,15.34
2016-11-23,22.765306,31.34,39.282562,15.2
2016-11-24,22.775511,31.299999,39.481236,15.19
2016-11-25,22.785715,31.34,39.624725,15.2
2016-11-28,22.663265,31.42,38.995586,15.38
2016-11-29,22.642857,31.48,39.050774,15.56
2016-11-30,22.704082,31.34,39.028698,15.51
2016-12-01,22.62245,31.17,38.554085,15.5
2016-12-02,22.663265,31.23,38.355408,15.61
2016-12-05,22.704082,31.25,38.631348,15.52
2016-12-06,22.775511,31.219999,39.028698,15.55
2016-12-07,22.979591,31.280001,39.370861,15.63
2016-12-08,23.071428,31.190001,39.768211,15.75
2016-12-09,23.112246,31.049999,40.022076,15.79
2016-12-12,23.071428,30.969999,39.856514,15.79
2016-12-13,23.244898,31.01,39.690948,15.78
2016-12-14,22.979591,30.98,39.547462,15.55
2016-12-15,23.061224,30.9,40.011036,15.39
2016-12-16,23.112246,30.889999,39.988964,15.6
2016-12-19,23.142857,30.98,40.077263,15.69
2016-12-20,23.163265,30.969999,40.231789,15.69
2016-12-21,23.153061,30.969999,40.253864,15.79
2016-12-22,23.244898,30.959999,40.39735,15.79
2016-12-23,23.214285,30.99,40.5298,15.83
2016-12-28,23.244898,31.07,40.13245,15.76
2016-12-29,23.306122,31.07,39.977924,15.92
2016-12-30,23.102041,31.120001,39.679913,16
2017-01-03,23.275511,31.07,40.110374,15.98
2017-01-04,23.459183,31.16,40.143486,16.09
2017-01-05,23.540817,31.23,39.7351,16.17
2017-01-06,23.44898,31.15,39.4702,16.219999
2017-01-09,23.306122,31.190001,39.348785,16.16
2017-01-10,23.357143,31.209999,39.359825,16.08
2017-01-11,23.489796,31.219999,39.282562,16.02
2017-01-12,23.408163,31.27,38.918324,15.91
2017-01-13,23.520409,31.139999,39.06181,15.91
2017-01-16,23.479591,31.190001,38.57616,15.97
2017-01-17,23.428572,31.209999,38.852097,16
2017-01-18,23.37755,31.139999,39.514347,15.92
2017-01-19,23.408163,31.07,39.569538,15.95
2017-01-20,23.642857,31.07,39.878586,15.97
2017-01-23,23.540817,31.219999,39.635761,15.96
2017-01-24,23.744898,30.99,39.911701,15.95
2017-01-25,23.765306,30.860001,39.86755,15.94
2017-01-26,23.724489,30.889999,39.514347,15.95
2017-01-27,23.653061,30.940001,39.59161,15.86
2017-01-30,23.418367,30.93,39.139072,15.77
2017-01-31,23.367348,31,38.896248,15.93
2017-02-01,23.367348,31,39.050774,15.83
2017-02-02,23.357143,31.030001,39.039734,16
2017-02-03,23.469387,31,39.304634,16.040001
2017-02-06,23.418367,31.120001,39.227371,16.09
2017-02-07,23.510204,31.17,39.536423,16.09
2017-02-08,23.571428,31.27,39.370861,16.25
2017-02-09,23.683674,31.17,39.492275,16.190001
2017-02-10,23.82653,31.139999,39.558498,16.280001
2017-02-13,23.897959,31.07,39.624725,16.26
2017-02-14,23.969387,31,39.635761,16.18
2017-02-15,24.030613,30.98,40.077263,16.23
2017-02-16,24.040817,31.049999,39.856514,16.379999
2017-02-17,24.040817,31.08,40.033112,16.469999
2017-02-21,23.979591,31.02,40.353199,16.389999
2017-02-22,23.87755,31.040001,40.253864,16.34
2017-02-23,23.755102,31.110001,40.099339,16.450001
2017-02-24,23.387754,31.26,39.86755,16.379999
2017-02-27,23.459183,31.18,40.022076,16.309999
2017-02-28,23.234694,31.23,40.441502,16.4
2017-03-01,23.489796,31.1,41.247242,16.42
2017-03-02,23.459183,31.129999,40.849888,16.309999
2017-03-03,23.571428,31.129999,40.838852,16.24
2017-03-06,23.642857,31.139999,40.706402,16.26
2017-03-07,23.612246,31.07,40.67329,16.219999
2017-03-08,23.479591,30.969999,40.695366,16.120001
2017-03-09,23.510204,30.940001,40.927151,15.97
2017-03-10,23.459183,30.92,40.982342,16.02
2017-03-13,23.520409,30.83,40.916115,15.98
2017-03-14,23.275511,30.9,40.849888,15.99
2017-03-15,23.428572,31.02,40.816776,16.200001
2017-03-16,23.510204,31.01,40.838852,16.17
2017-03-17,23.387754,31.08,40.894039,16.23
2017-03-20,23.316326,31.09,40.949226,16.15
2017-03-21,23.102041,31.16,40.386314,16.18
2017-03-22,23.183674,31.24,40.474613,16.27
2017-03-23,23.316326,31.25,40.640175,16.34
2017-03-24,23.336735,31.27,40.695366,16.299999
2017-03-27,23.428572,31.309999,40.629139,16.26
2017-03-28,23.581633,31.26,41.048565,16.32
2017-03-29,23.67347,31.32,41.070641,16.41
2017-03-30,23.530613,31.27,41.037529,16.34
2017-03-31,23.489796,31.24,41.015453,16.389999
2017-04-03,23.55102,31.379999,41.015453,16.370001
2017-04-04,23.67347,31.360001,41.158939,16.559999
2017-04-05,23.632652,31.440001,41.225166,16.559999
2017-04-06,23.744898,31.450001,41.412804,16.58
2017-04-07,23.714285,31.389999,41.214127,16.59
2017-04-10,23.795918,31.41,41.081676,16.629999
2017-04-11,23.744898,31.52,41.203091,16.66
2017-04-12,23.62245,31.57,40.838852,16.68
2017-04-13,23.459183,31.620001,40.67329,16.66
2017-04-17,23.724489,31.59,40.706402,16.709999
2017-04-18,23.602041,31.73,41.125828,16.82
2017-04-19,23.5,31.690001,41.236202,16.799999
2017-04-20,23.632652,31.65,41.512142,16.82
2017-04-21,23.642857,31.6,41.467991,16.73
2017-04-24,23.857143,31.559999,41.931568,16.66
2017-04-25,23.908163,31.540001,42.582783,16.67
2017-04-26,23.765306,31.620001,42.671082,16.469999
2017-04-27,23.510204,31.58,42.472404,16.540001
2017-04-28,23.632652,31.620001,42.549667,16.549999
2017-05-01,23.591837,31.620001,42.516556,16.59
2017-05-02,23.663265,31.719999,41.743931,16.610001
2017-05-03,23.571428,31.719999,41.081676,16.440001
2017-05-04,23.37755,31.709999,41.401768,16.33
2017-05-05,23.67347,31.709999,41.633553,16.48
2017-05-08,23.765306,31.639999,41.390728,16.6
2017-05-09,23.632652,31.540001,41.247242,16.559999
2017-05-10,23.714285,31.5,41.280354,16.52
2017-05-11,23.591837,31.540001,41.335541,16.389999
2017-05-12,23.591837,31.57,41.236202,16.370001
2017-05-15,23.734694,31.52,41.335541,16.459999
2017-05-16,23.571428,31.559999,41.125828,16.469999
2017-05-17,23.132652,31.83,40.717438,16.34
2017-05-18,23.163265,31.85,40.298012,16.309999
2017-05-19,23.428572,31.84,40.739513,16.41
2017-05-23,23.479591,31.75,41.247242,16.360001
2017-05-24,23.214285,31.74,41.092716,16.32
2017-05-25,23.234694,31.790001,41.269314,16.33
2017-05-26,23.244898,31.799999,41.136864,16.309999
2017-05-29,23.265306,31.84,41.291389,16.299999
2017-05-30,23.204082,31.84,40.916115,16.360001
2017-05-31,23.17347,31.84,40.916115,16.379999
2017-06-01,23.357143,31.83,41.269314,16.51
2017-06-02,23.306122,31.940001,41.324505,16.59
2017-06-05,23.255102,31.9,41.125828,16.52
2017-06-06,23.306122,31.959999,41.004414,16.48
2017-06-07,23.17347,31.93,41.302429,16.5
2017-06-08,23.255102,31.879999,41.42384,16.530001
2017-06-09,23.357143,31.870001,41.42384,16.549999
2017-06-12,23.183674,31.75,41.335541,16.540001
2017-06-13,23.17347,31.58,41.158939,16.52
2017-06-14,22.87755,31.77,41.103752,16.43
2017-06-15,22.908163,31.719999,40.916115,16.4
2017-06-16,22.979591,31.74,40.562916,16.389999
2017-06-19,23.061224,31.700001,40.717438,16.389999
2017-06-20,22.857143,31.809999,40.441502,16.379999
2017-06-21,22.867348,31.82,40.231789,16.34
2017-06-22,22.969387,31.82,40.077263,16.360001
2017-06-23,23.091837,31.82,40.39735,16.370001
