Date,GSPC,IXIC,DJI
2002-09-23,833.700012000000,1184.930054000000,7872.149902000000
2002-09-24,819.289978000000,1182.170044000000,7683.129883000000
2002-09-25,839.659973000000,1222.290039000000,7841.819824000000
2002-09-26,854.950012000000,1221.609985000000,7997.120117000000
2002-09-27,827.369995000000,1199.160034000000,7701.450195000000
2002-09-30,815.280029000000,1172.060059000000,7591.930176000000
2002-10-01,847.909973000000,1213.719971000000,7938.790039000000
2002-10-02,827.909973000000,1187.300049000000,7755.609863000000
2002-10-03,818.950012000000,1165.560059000000,7717.189941000000
2002-10-04,800.580017000000,1139.900024000000,7528.399902000000
2002-10-07,785.280029000000,1119.400024000000,7422.839844000000
2002-10-08,798.549988000000,1129.219971000000,7501.490234000000
2002-10-09,776.760010000000,1114.109985000000,7286.270020000000
2002-10-10,803.919983000000,1163.369995000000,7533.950195000000
2002-10-11,835.320007000000,1210.469971000000,7850.290039000000
2002-10-14,841.440002000000,1220.530029000000,7877.399902000000
2002-10-15,881.270020000000,1282.439941000000,8255.679688000000
2002-10-16,860.020020000000,1232.420044000000,8036.029785000000
2002-10-17,879.200012000000,1272.290039000000,8275.040039000000
2002-10-18,884.390015000000,1287.859985000000,8322.400391000000
2002-10-21,899.719971000000,1309.670044000000,8538.240234000000
2002-10-22,890.159973000000,1292.800049000000,8450.160156000000
2002-10-23,896.140015000000,1320.229980000000,8494.269531000000
2002-10-24,882.500000000000,1298.709961000000,8317.339844000000
2002-10-25,897.650024000000,1331.130005000000,8443.990234000000
2002-10-28,890.229980000000,1315.829956000000,8368.040039000000
2002-10-29,882.150024000000,1300.540039000000,8368.940430000000
2002-10-30,890.710022000000,1326.729980000000,8427.410156000000
2002-10-31,885.760010000000,1329.750000000000,8397.030273000000
2002-11-01,900.960022000000,1360.699951000000,8517.639648000000
2002-11-04,908.349976000000,1396.540039000000,8571.599609000000
2002-11-05,915.390015000000,1401.170044000000,8678.269531000000
2002-11-06,923.760010000000,1418.989990000000,8771.009766000000
2002-11-07,902.650024000000,1376.709961000000,8586.240234000000
2002-11-08,894.739990000000,1359.280029000000,8537.129883000000
2002-11-11,876.190002000000,1319.189941000000,8358.950195000000
2002-11-12,882.950012000000,1349.560059000000,8386.000000000000
2002-11-13,882.530029000000,1361.329956000000,8398.490234000000
2002-11-14,904.270020000000,1411.520020000000,8542.129883000000
2002-11-15,909.830017000000,1411.140015000000,8579.089844000000
2002-11-18,900.359985000000,1393.689941000000,8486.570313000000
2002-11-19,896.739990000000,1374.510010000000,8474.780273000000
2002-11-20,914.150024000000,1419.349976000000,8623.009766000000
2002-11-21,933.760010000000,1467.550049000000,8845.150391000000
2002-11-22,930.549988000000,1468.739990000000,8804.839844000000
2002-11-25,932.869995000000,1481.900024000000,8849.400391000000
2002-11-26,913.309998000000,1444.430054000000,8676.419922000000
2002-11-27,938.869995000000,1487.939941000000,8931.679688000000
2002-11-29,936.309998000000,1478.780029000000,8896.089844000000
2002-12-02,934.530029000000,1484.780029000000,8862.570313000000
2002-12-03,920.750000000000,1448.959961000000,8742.929688000000
2002-12-04,917.580017000000,1430.349976000000,8737.849609000000
2002-12-05,906.549988000000,1410.750000000000,8623.280273000000
2002-12-06,912.229980000000,1422.439941000000,8645.769531000000
2002-12-09,892.000000000000,1367.140015000000,8473.410156000000
2002-12-10,904.450012000000,1390.760010000000,8574.259766000000
2002-12-11,904.960022000000,1396.589966000000,8589.139648000000
2002-12-12,901.580017000000,1399.550049000000,8538.400391000000
2002-12-13,889.479980000000,1362.420044000000,8433.709961000000
2002-12-16,910.400024000000,1400.329956000000,8627.400391000000
2002-12-17,902.989990000000,1392.050049000000,8535.389648000000
2002-12-18,891.119995000000,1361.510010000000,8447.349609000000
2002-12-19,884.250000000000,1354.099976000000,8364.799805000000
2002-12-20,895.760010000000,1363.050049000000,8511.320313000000
2002-12-23,897.380005000000,1381.689941000000,8493.290039000000
2002-12-24,892.469971000000,1372.469971000000,8448.110352000000
2002-12-26,889.659973000000,1367.890015000000,8432.610352000000
2002-12-27,875.400024000000,1348.310059000000,8303.780273000000
2002-12-30,879.390015000000,1339.540039000000,8332.849609000000
2002-12-31,879.820007000000,1335.510010000000,8341.629883000000
2003-01-02,909.030029000000,1384.849976000000,8607.519531000000
2003-01-03,908.590027000000,1387.079956000000,8601.690430000000
2003-01-06,929.010010000000,1421.319946000000,8773.570313000000
2003-01-07,922.929993000000,1431.569946000000,8740.589844000000
2003-01-08,909.929993000000,1401.069946000000,8595.309570000000
2003-01-09,927.570007000000,1438.459961000000,8776.179688000000
2003-01-10,927.570007000000,1447.719971000000,8784.889648000000
2003-01-13,926.260010000000,1446.040039000000,8785.980469000000
2003-01-14,931.659973000000,1460.989990000000,8842.620117000000
2003-01-15,918.219971000000,1438.800049000000,8723.179688000000
2003-01-16,914.599976000000,1423.750000000000,8697.870117000000
2003-01-17,901.780029000000,1376.189941000000,8586.740234000000
2003-01-21,887.619995000000,1364.250000000000,8442.900391000000
2003-01-22,878.359985000000,1359.479980000000,8318.730469000000
2003-01-23,887.340027000000,1388.270020000000,8369.469727000000
2003-01-24,861.400024000000,1342.140015000000,8131.009766000000
2003-01-27,847.479980000000,1325.270020000000,7989.560059000000
2003-01-28,858.539978000000,1342.180054000000,8088.839844000000
2003-01-29,864.359985000000,1358.060059000000,8110.709961000000
2003-01-30,844.609985000000,1322.349976000000,7945.129883000000
2003-01-31,855.700012000000,1320.910034000000,8053.810059000000
2003-02-03,860.320007000000,1323.790039000000,8109.819824000000
2003-02-04,848.200012000000,1306.150024000000,8013.290039000000
2003-02-05,843.590027000000,1301.500000000000,7985.180176000000
2003-02-06,838.150024000000,1301.729980000000,7929.299805000000
2003-02-07,829.690002000000,1282.469971000000,7864.229980000000
2003-02-10,835.969971000000,1296.680054000000,7920.109863000000
2003-02-11,829.200012000000,1295.459961000000,7843.109863000000
2003-02-12,818.679993000000,1278.969971000000,7758.169922000000
2003-02-13,817.369995000000,1277.439941000000,7749.870117000000
2003-02-14,834.890015000000,1310.170044000000,7908.799805000000
2003-02-18,851.169983000000,1346.540039000000,8041.149902000000
2003-02-19,845.130005000000,1334.319946000000,8000.600098000000
2003-02-20,837.099976000000,1331.229980000000,7914.959961000000
2003-02-21,848.169983000000,1349.020020000000,8018.109863000000
2003-02-24,832.580017000000,1322.380005000000,7858.240234000000
2003-02-25,838.570007000000,1328.979980000000,7909.500000000000
2003-02-26,827.549988000000,1303.680054000000,7806.979980000000
2003-02-27,837.280029000000,1323.939941000000,7884.990234000000
2003-02-28,841.150024000000,1337.520020000000,7891.080078000000
2003-03-03,834.809998000000,1320.290039000000,7837.859863000000
2003-03-04,821.989990000000,1307.770020000000,7704.870117000000
2003-03-05,829.849976000000,1314.400024000000,7775.600098000000
2003-03-06,822.099976000000,1302.890015000000,7673.990234000000
2003-03-07,828.890015000000,1305.290039000000,7740.029785000000
2003-03-10,807.479980000000,1278.369995000000,7568.180176000000
2003-03-11,800.729980000000,1271.469971000000,7524.060059000000
2003-03-12,804.190002000000,1279.239990000000,7552.069824000000
2003-03-13,831.900024000000,1340.770020000000,7821.750000000000
2003-03-14,833.270020000000,1340.329956000000,7859.709961000000
2003-03-17,862.789978000000,1392.270020000000,8141.919922000000
2003-03-18,866.450012000000,1400.550049000000,8194.230469000000
2003-03-19,874.020020000000,1397.069946000000,8265.450195000000
2003-03-20,875.669983000000,1402.770020000000,8286.599609000000
2003-03-21,895.789978000000,1421.839966000000,8521.969727000000
2003-03-24,864.229980000000,1369.780029000000,8214.679688000000
2003-03-25,874.739990000000,1391.010010000000,8280.230469000000
2003-03-26,869.950012000000,1387.449951000000,8229.879883000000
2003-03-27,868.520020000000,1384.250000000000,8201.450195000000
2003-03-28,863.500000000000,1369.599976000000,8145.770020000000
2003-03-31,848.179993000000,1341.170044000000,7992.129883000000
2003-04-01,858.479980000000,1348.300049000000,8069.859863000000
2003-04-02,880.900024000000,1396.719971000000,8285.059570000000
2003-04-03,876.450012000000,1396.579956000000,8240.379883000000
2003-04-04,878.849976000000,1383.510010000000,8277.150391000000
2003-04-07,879.929993000000,1389.510010000000,8300.410156000000
2003-04-08,878.289978000000,1382.939941000000,8298.919922000000
2003-04-09,865.989990000000,1356.739990000000,8197.940430000000
2003-04-10,871.580017000000,1365.609985000000,8221.330078000000
2003-04-11,868.299988000000,1358.849976000000,8203.410156000000
2003-04-14,885.229980000000,1384.949951000000,8351.099609000000
2003-04-15,890.809998000000,1391.010010000000,8402.360352000000
2003-04-16,879.909973000000,1394.719971000000,8257.610352000000
2003-04-17,893.580017000000,1425.500000000000,8337.650391000000
2003-04-21,892.010010000000,1424.369995000000,8328.900391000000
2003-04-22,911.369995000000,1451.359985000000,8484.990234000000
2003-04-23,919.020020000000,1466.160034000000,8515.660156000000
2003-04-24,911.429993000000,1457.229980000000,8440.040039000000
2003-04-25,898.809998000000,1434.540039000000,8306.349609000000
2003-04-28,914.840027000000,1462.239990000000,8471.610352000000
2003-04-29,917.840027000000,1471.300049000000,8502.990234000000
2003-04-30,916.919983000000,1464.310059000000,8480.089844000000
2003-05-01,916.299988000000,1472.560059000000,8454.250000000000
2003-05-02,930.080017000000,1502.880005000000,8582.679688000000
2003-05-05,926.549988000000,1504.040039000000,8531.570313000000
2003-05-06,934.390015000000,1523.709961000000,8588.360352000000
2003-05-07,929.619995000000,1506.760010000000,8560.629883000000
2003-05-08,920.270020000000,1489.689941000000,8491.219727000000
2003-05-09,933.409973000000,1520.150024000000,8604.599609000000
2003-05-12,945.109985000000,1541.400024000000,8726.730469000000
2003-05-13,942.299988000000,1539.680054000000,8679.250000000000
2003-05-14,939.280029000000,1534.900024000000,8647.820313000000
2003-05-15,946.669983000000,1551.380005000000,8713.139648000000
2003-05-16,944.299988000000,1538.530029000000,8678.969727000000
2003-05-19,920.770020000000,1492.770020000000,8493.389648000000
2003-05-20,919.729980000000,1491.089966000000,8491.360352000000
2003-05-21,923.419983000000,1489.869995000000,8516.429688000000
2003-05-22,931.869995000000,1507.550049000000,8594.019531000000
2003-05-23,933.219971000000,1510.089966000000,8601.379883000000
2003-05-27,951.479980000000,1556.689941000000,8781.349609000000
2003-05-28,953.219971000000,1563.239990000000,8793.120117000000
2003-05-29,949.640015000000,1574.949951000000,8711.179688000000
2003-05-30,963.590027000000,1595.910034000000,8850.259766000000
2003-06-02,967.000000000000,1590.750000000000,8897.809570000000
2003-06-03,971.559998000000,1603.560059000000,8922.950195000000
2003-06-04,986.239990000000,1634.650024000000,9038.980469000000
2003-06-05,990.140015000000,1646.010010000000,9041.299805000000
2003-06-06,987.760010000000,1627.420044000000,9062.790039000000
2003-06-09,975.929993000000,1603.969971000000,8980.000000000000
2003-06-10,984.840027000000,1627.670044000000,9054.889648000000
2003-06-11,997.479980000000,1646.020020000000,9183.219727000000
2003-06-12,998.510010000000,1653.619995000000,9196.549805000000
2003-06-13,988.609985000000,1626.489990000000,9117.120117000000
2003-06-16,1010.739990000000,1666.579956000000,9318.959961000000
2003-06-17,1011.659973000000,1668.439941000000,9323.019531000000
2003-06-18,1010.090027000000,1677.140015000000,9293.799805000000
2003-06-19,994.700012000000,1648.640015000000,9179.530273000000
2003-06-20,995.690002000000,1644.719971000000,9200.750000000000
2003-06-23,981.640015000000,1610.750000000000,9072.950195000000
2003-06-24,983.450012000000,1605.609985000000,9109.849609000000
2003-06-25,975.320007000000,1602.660034000000,9011.530273000000
2003-06-26,985.820007000000,1634.010010000000,9079.040039000000
2003-06-27,976.219971000000,1625.260010000000,8989.049805000000
2003-06-30,974.500000000000,1622.800049000000,8985.440430000000
2003-07-01,982.320007000000,1640.130005000000,9040.950195000000
2003-07-02,993.750000000000,1678.729980000000,9142.839844000000
2003-07-03,985.700012000000,1663.459961000000,9070.209961000000
2003-07-07,1004.419983000000,1720.709961000000,9216.790039000000
2003-07-08,1007.840027000000,1746.459961000000,9223.089844000000
2003-07-09,1002.210022000000,1747.459961000000,9156.209961000000
2003-07-10,988.700012000000,1715.859985000000,9036.040039000000
2003-07-11,998.140015000000,1733.930054000000,9119.589844000000
2003-07-14,1003.859985000000,1754.819946000000,9177.150391000000
2003-07-15,1000.419983000000,1753.209961000000,9128.969727000000
2003-07-16,994.090027000000,1747.969971000000,9094.589844000000
2003-07-17,981.729980000000,1698.020020000000,9050.820313000000
2003-07-18,993.320007000000,1708.500000000000,9188.150391000000
2003-07-21,978.799988000000,1681.410034000000,9096.690430000000
2003-07-22,988.109985000000,1706.099976000000,9158.450195000000
2003-07-23,988.609985000000,1719.180054000000,9194.240234000000
2003-07-24,981.599976000000,1701.420044000000,9112.509766000000
2003-07-25,998.679993000000,1730.699951000000,9284.570313000000
2003-07-28,996.520020000000,1735.359985000000,9266.509766000000
2003-07-29,989.280029000000,1731.369995000000,9204.459961000000
2003-07-30,987.489990000000,1720.910034000000,9200.049805000000
2003-07-31,990.309998000000,1735.020020000000,9233.799805000000
2003-08-01,980.150024000000,1715.619995000000,9153.969727000000
2003-08-04,982.820007000000,1714.060059000000,9186.040039000000
2003-08-05,965.460022000000,1673.500000000000,9036.320313000000
2003-08-06,967.080017000000,1652.680054000000,9061.740234000000
2003-08-07,974.119995000000,1652.180054000000,9126.450195000000
2003-08-08,977.590027000000,1644.030029000000,9191.089844000000
2003-08-11,980.590027000000,1661.510010000000,9217.349609000000
2003-08-12,990.349976000000,1687.010010000000,9310.059570000000
